postcode,latitude,longitude,name,state_id
01222,42.185969,-73.318695,Ashley Falls,MA
01223,42.3418,-73.103468,Becket,MA
01224,42.3929,-73.228483,Berkshire,MA
01225,42.482125,-73.127483,Cheshire,MA
01226,42.470296,-73.08895,Dalton,MA
01227,42.516145,-73.092852,Dalton,MA
01229,42.279292,-73.343545,Glendale,MA
01230,42.299392,-73.26665,Great Barrington,MA
01235,42.29237,-73.22164,Hinsdale,MA
01236,42.291299,-73.358798,Housatonic,MA
01237,42.487569,-73.235048,Lanesboro,MA
01238,42.369856,-73.267465,Lee,MA
01240,42.459202,-73.219858,Lenox,MA
01242,42.338594,-73.250891,Lenox Dale,MA
01243,42.356088,-73.010448,Middlefield,MA
01244,42.122827,-73.253983,Mill River,MA
01245,42.18669,-73.206498,Monterey,MA
01247,42.426974,-73.18632,North Adams,MA
01252,42.198648,-73.446234,North Egremont,MA
01253,42.213156,-73.090434,Otis,MA
01254,42.233105,-73.238358,Richmond,MA
01255,42.148975,-73.14861,Sandisfield,MA
01256,42.367341,-73.128528,Savoy,MA
01257,42.314564,-73.267694,Sheffield,MA
01258,42.128075,-73.36089,South Egremont,MA
01259,42.198712,-73.278543,Southfield,MA
01260,42.286586,-73.313274,South Lee,MA
01262,42.304604,-73.330001,Stockbridge,MA
01263,42.3929,-73.228483,Stockbridge,MA
01264,42.220001,-73.197865,Tyringham,MA
01266,42.360482,-73.265354,West Stockbridge,MA
01267,42.642075,-73.257699,Williamstown,MA
01270,42.443726,-73.116127,Windsor,MA
01301,42.601335,-72.623619,Greenfield,MA
01302,42.522178,-72.624164,Greenfield,MA
01330,42.562391,-72.738152,Ashfield,MA
01331,42.547302,-72.183903,Athol,MA
01337,42.62706,-72.642888,Bernardston,MA
01338,42.573832,-72.769487,Buckland,MA
01339,42.594252,-72.665507,Charlemont,MA
01340,42.681539,-72.822986,Colrain,MA
01341,42.590824,-72.70976,Conway,MA
01342,42.54723,-72.607679,Deerfield,MA
01343,42.642666,-72.986231,Drury,MA
01344,42.627072,-72.553654,Erving,MA
01346,42.618011,-72.788896,Heath,MA
01347,42.556558,-72.518104,Lake Pleasant,MA
01349,42.621412,-72.705633,Turners Falls,MA
01350,42.721456,-72.976204,Monroe Bridge,MA
01351,42.548107,-72.48693,Montague,MA
01354,42.522178,-72.624164,Northfield,MA
01355,42.518718,-72.534371,New Salem,MA
01360,42.614152,-72.528209,Northfield,MA
01364,42.578325,-72.556589,Orange,MA
01366,42.459632,-72.182962,Petersham,MA
01367,42.683065,-72.715667,Rowe,MA
01368,42.672182,-72.196376,Royalston,MA
01369,42.522178,-72.624164,Shattuckville,MA
01370,42.588812,-72.758781,Shelburne Falls,MA
01373,42.464522,-72.682346,South Deerfield,MA
01375,42.565346,-72.70094,Sunderland,MA
01376,42.654878,-72.718123,Turners Falls,MA
01378,42.667059,-72.339655,Warwick,MA
01379,42.581007,-72.437179,Wendell,MA
01380,42.553431,-72.392694,Wendell Depot,MA
01420,42.583689,-71.816767,Fitchburg,MA
01430,42.654906,-71.920942,Ashburnham,MA
01431,42.446396,-71.459405,Ashby,MA
01432,42.446396,-71.459405,Ayer,MA
01436,42.601427,-72.083838,Baldwinville,MA
01438,42.551681,-72.029434,East Templeton,MA
01440,42.582529,-72.025884,Gardner,MA
01441,42.364807,-71.896868,Westminster,MA
01450,42.446396,-71.459405,Groton,MA
01451,42.500187,-71.575864,Harvard,MA
01452,42.483895,-72.011516,Hubbardston,MA
01453,42.471316,-71.837509,Leominster,MA
01460,42.446396,-71.459405,Littleton,MA
01462,42.583322,-71.752266,Lunenburg,MA
01463,42.446396,-71.459405,Pepperell,MA
01464,42.446396,-71.459405,Shirley,MA
01467,42.487056,-71.613078,Still River,MA
01468,42.555059,-72.072285,Templeton,MA
01469,42.446396,-71.459405,Townsend,MA
01470,42.446396,-71.459405,Groton,MA
01471,42.446396,-71.459405,Groton,MA
01472,42.446396,-71.459405,West Groton,MA
01473,42.549489,-71.913219,Westminster,MA
01474,42.446396,-71.459405,West Townsend,MA
01475,42.661612,-72.047876,Winchendon,MA
01477,42.364807,-71.896868,Winchendon Springs,MA
01501,42.184835,-71.947184,Auburn,MA
01503,42.3129,-71.841656,Berlin,MA
01504,42.114078,-71.799785,Blackstone,MA
01505,42.300037,-71.943458,Boylston,MA
01506,42.19169,-72.105011,Brookfield,MA
01507,42.13277,-71.972627,Charlton,MA
01508,42.109748,-72.079455,Charlton City,MA
01509,42.364807,-71.896868,Charlton Depot,MA
